Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1648680335,1648680335,127,0,4276.666504,4276.282227,4242.436035,4271.666504,4272.436035,4250.897461,4264.487305,4266.410156,4268.077148,4284.230957,4292.05127,4218.333496,4323.717773,4232.563965,55,3,73,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648680335,1648680335,0,0,4283.205078,4280,4248.974121,4271.538574,4276.538574,4255.769043,4267.94873,4271.153809,4268.717773,4284.230957,4293.461426,4223.077148,4314.871582,4237.05127,3594,3,73,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,0,0,0.603619,0.144836,-0.717834,0.315247,0.966323,-0.270024,-0.081056,-28.412298,-100.041199,-6.729228
1648680335,1648680335,1,0,4289.743652,4289.615234,4260.769043,4280.897461,4286.922852,4269.487305,4274.871582,4276.666504,4275.256348,4299.230957,4300.128418,4235.256348,4327.307617,4247.179688,3582,3,73,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648680335,1648680335,2,0,4280.897461,4286.666504,4255.897461,4281.538574,4286.410156,4269.102539,4278.589844,4275.128418,4275,4297.05127,4296.794922,4226.794922,4323.461426,4241.538574,3590,3,73,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648680335,1648680335,3,0,4284.230957,4284.230957,4258.205078,4285.769043,4291.282227,4273.461426,4281.153809,4275,4273.589844,4288.717773,4296.666504,4222.692383,4318.205078,4241.025879,3067,3,73,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648680335,1648680335,4,0,4281.282227,4278.461426,4253.974121,4281.922852,4281.794922,4265.384766,4267.307617,4265.897461,4264.743652,4282.05127,4288.974121,4219.743652,4316.794922,4236.025879,3626,3,73,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,1,0,0.603916,0.145264,-0.717712,0.314758,0.96144,-0.261234,-0.080568,-29.608606,-100.041199,-6.280613
1648680335,1648680335,5,0,4281.282227,4283.974121,4255.256348,4280.641113,4282.05127,4265.897461,4269.487305,4277.692383,4278.333496,4293.333496,4294.487305,4225.897461,4325.384766,4239.487305,3600,3,73,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648680335,1648680335,6,0,4282.179688,4282.05127,4255.769043,4276.794922,4282.94873,4264.230957,4268.974121,4275.769043,4280.512695,4293.205078,4302.563965,4230.897461,4325.512695,4245.897461,3378,3,73,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648680335,1648680335,7,0,4302.05127,4288.333496,4272.307617,4294.102539,4292.820313,4271.282227,4272.563965,4273.077148,4285.128418,4307.307617,4324.102539,4249.871582,4342.179688,4268.974121,3570,3,73,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648680335,1648680335,8,0,4307.563965,4296.666504,4276.538574,4301.025879,4297.436035,4276.282227,4278.461426,4283.205078,4297.563965,4318.461426,4329.615234,4251.538574,4347.05127,4271.922852,3565,3,73,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,2,0,0.604001,0.146057,-0.717346,0.315063,0.963882,-0.267094,-0.089357,-28.26276,-100.190735,-7.327382
1648680335,1648680335,9,0,4301.538574,4299.230957,4273.333496,4294.487305,4299.102539,4279.871582,4288.846191,4289.487305,4300.897461,4316.153809,4324.871582,4247.179688,4338.461426,4266.410156,3591,3,73,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648680335,1648680335,10,0,4287.307617,4277.05127,4256.922852,4279.487305,4279.615234,4258.077148,4275.512695,4260.256348,4276.153809,4297.94873,4307.436035,4237.692383,4324.230957,4254.743652,3599,3,73,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
