title:Eleccion1, start timestamp:1649271041.213394, stop timestamp:1649271066.407202, headset type:EPOCPLUS, headset serial:4A2C0467, headset firmware:633, channels:67, sampling rate:eeg_128;mot_32, samples:3230      , version:2.1, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1649271041.213394,1649271041.223102,103.000000,0.000000,4227.179688,4228.461426,4211.922852,4228.461426,4244.615234,4231.666504,4218.589844,4231.922852,4273.589844,4217.051270,4211.410156,4227.820313,4211.922852,4225.256348,3595.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649271041.221196,1649271041.231006,104.000000,0.000000,4232.051270,4234.487305,4217.692383,4237.563965,4250.000000,4231.153809,4220.512695,4228.974121,4287.179688,4220.897461,4217.307617,4237.563965,4221.410156,4233.974121,3547.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,26.000000,0.000000,0.640154,-0.367065,-0.588928,-0.329590,0.999527,-0.054200,0.048829,-28.262760,-93.910126,-2.542153
1649271041.228998,1649271041.238811,105.000000,0.000000,4234.358887,4232.563965,4219.743652,4236.410156,4251.538574,4233.589844,4225.769043,4232.051270,4278.333496,4213.717773,4219.358887,4240.000000,4222.179688,4233.717773,3499.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649271041.236801,1649271041.246615,106.000000,0.000000,4229.358887,4224.230957,4213.205078,4227.692383,4243.077148,4232.563965,4223.717773,4234.615234,4279.615234,4217.563965,4211.922852,4230.256348,4211.410156,4222.307617,3601.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649271041.244603,1649271041.254319,107.000000,0.000000,4228.846191,4226.922852,4213.717773,4231.538574,4243.077148,4229.871582,4217.563965,4229.487305,4283.333496,4225.384766,4215.641113,4231.922852,4216.538574,4224.102539,3595.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649271041.252406,1649271041.262224,108.000000,0.000000,4241.666504,4235.512695,4225.512695,4242.307617,4249.871582,4229.487305,4217.307617,4230.000000,4279.102539,4226.025879,4231.025879,4245.769043,4235.897461,4240.128418,3547.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,27.000000,0.000000,0.640392,-0.366943,-0.588745,-0.329590,1.019058,-0.062013,0.042969,-27.814146,-95.106430,-1.794461
1649271041.260208,1649271041.270028,109.000000,0.000000,4251.410156,4236.922852,4233.461426,4243.846191,4251.282227,4230.384766,4221.025879,4236.922852,4280.641113,4232.307617,4238.205078,4253.461426,4239.871582,4247.692383,3499.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649271041.268010,1649271041.277832,110.000000,0.000000,4241.025879,4235.897461,4225.384766,4235.897461,4250.897461,4229.871582,4218.461426,4232.051270,4277.179688,4235.256348,4231.153809,4247.820313,4234.615234,4238.846191,3601.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649271041.275813,1649271041.285537,111.000000,0.000000,4222.436035,4228.846191,4207.179688,4229.230957,4240.769043,4227.051270,4212.948730,4217.563965,4261.410156,4216.025879,4216.282227,4234.230957,4230.256348,4223.461426,3595.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649271041.283615,1649271041.293241,112.000000,0.000000,4225.384766,4224.358887,4208.205078,4231.666504,4234.102539,4227.563965,4215.384766,4221.794922,4251.410156,4216.538574,4216.794922,4231.282227,4229.487305,4225.128418,3547.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,28.000000,0.000000,0.640512,-0.367004,-0.588440,-0.329834,1.005875,-0.058106,0.040040,-28.711376,-93.461510,-1.196307
