title:Eleccion1, start timestamp:1649269238.424856, stop timestamp:1649269257.405501, headset type:EPOCPLUS, headset serial:4A2C0467, headset firmware:633, channels:67, sampling rate:eeg_128;mot_32, samples:2428      , version:2.1, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1649269238.424856,1649269238.480505,52.000000,0.000000,4249.487305,4215.000000,4245.641113,4243.974121,4247.436035,4240.897461,4234.230957,4242.563965,4247.948730,4249.615234,4265.256348,4245.000000,4261.538574,4252.820313,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,13.000000,0.000000,0.169982,-0.665100,0.156067,-0.710205,0.893568,-0.446296,0.072755,-31.702145,-112.153809,-1.046769
1649269238.432677,1649269238.488231,53.000000,0.000000,4242.563965,4215.256348,4245.897461,4246.153809,4246.025879,4244.230957,4232.692383,4235.769043,4243.974121,4248.205078,4257.820313,4242.948730,4252.436035,4249.358887,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649269238.440498,1649269238.495956,54.000000,0.000000,4242.563965,4217.563965,4247.051270,4248.461426,4238.333496,4242.051270,4232.948730,4234.230957,4244.743652,4248.589844,4262.948730,4244.230957,4253.974121,4248.333496,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649269238.448318,1649269238.503782,55.000000,0.000000,4245.256348,4216.025879,4243.333496,4242.179688,4231.153809,4237.179688,4232.692383,4238.589844,4245.769043,4249.102539,4264.871582,4245.769043,4259.230957,4247.307617,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649269238.456139,1649269238.511508,56.000000,0.000000,4241.153809,4214.102539,4240.897461,4237.692383,4236.153809,4234.358887,4232.820313,4243.589844,4246.538574,4251.153809,4262.948730,4245.769043,4254.230957,4244.871582,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,14.000000,0.000000,0.170038,-0.665100,0.156006,-0.710205,0.904799,-0.454597,0.051759,-32.449837,-111.854736,-1.794461
1649269238.463959,1649269238.519333,57.000000,0.000000,4239.615234,4213.461426,4246.410156,4243.333496,4247.436035,4239.615234,4235.128418,4245.256348,4248.077148,4251.538574,4260.000000,4238.846191,4249.230957,4245.512695,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649269238.471780,1649269238.527059,58.000000,0.000000,4244.615234,4214.743652,4249.358887,4249.230957,4248.717773,4243.205078,4236.025879,4240.512695,4242.948730,4248.589844,4260.769043,4233.589844,4249.743652,4248.461426,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649269238.479601,1649269238.534885,59.000000,0.000000,4245.897461,4216.282227,4240.128418,4243.717773,4237.179688,4236.025879,4234.358887,4233.461426,4239.358887,4246.025879,4265.128418,4236.025879,4249.487305,4250.897461,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649269238.487421,1649269238.542610,60.000000,0.000000,4237.692383,4213.717773,4233.846191,4234.230957,4230.897461,4234.615234,4233.974121,4235.000000,4244.487305,4245.769043,4257.051270,4236.153809,4244.102539,4245.897461,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,15.000000,0.000000,0.169782,-0.665100,0.156006,-0.710266,0.914565,-0.443366,0.075196,-34.094757,-112.153809,-2.841230
1649269238.495242,1649269238.550436,61.000000,0.000000,4230.000000,4210.897461,4236.153809,4231.666504,4239.358887,4242.436035,4235.128418,4242.051270,4245.000000,4247.051270,4245.512695,4231.922852,4237.179688,4234.102539,0.000000,3.000000,55.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
