title:Eleccion2, start timestamp:1649274990.912248, stop timestamp:1649275007.509380, headset type:EPOCPLUS, headset serial:4A2C0467, headset firmware:633, channels:67, sampling rate:eeg_128;mot_32, samples:2128      , version:2.1, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1649274990.912248,1649274990.930636,116.000000,0.000000,4194.102539,4179.615234,4197.948730,4192.820313,4185.641113,4196.410156,4184.358887,4190.128418,4197.436035,4187.436035,4201.922852,4203.461426,4213.077148,4207.948730,3601.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,29.000000,0.000000,0.247508,0.549622,-0.490662,0.629211,0.937514,-0.366705,-0.068360,-32.748913,-106.919968,0.448615
1649274990.920051,1649274990.938539,117.000000,0.000000,4197.692383,4178.461426,4201.922852,4195.769043,4183.589844,4201.538574,4190.641113,4172.436035,4177.563965,4179.871582,4202.179688,4208.077148,4210.641113,4213.205078,3510.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649274990.927854,1649274990.946342,118.000000,0.000000,4210.000000,4175.512695,4215.256348,4194.102539,4168.077148,4195.384766,4188.461426,4166.410156,4172.179688,4188.846191,4206.153809,4213.077148,4212.051270,4222.948730,3615.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649274990.935657,1649274990.954145,119.000000,0.000000,4219.743652,4180.512695,4220.769043,4190.000000,4176.794922,4206.153809,4206.153809,4189.743652,4194.487305,4190.000000,4216.153809,4225.256348,4224.487305,4239.102539,3622.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649274990.943460,1649274990.962148,120.000000,0.000000,4214.743652,4182.179688,4217.179688,4193.589844,4192.563965,4213.077148,4216.922852,4201.410156,4202.051270,4182.563965,4224.102539,4233.205078,4230.256348,4248.717773,3601.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,30.000000,0.000000,0.248781,0.550476,-0.489685,0.628723,0.948745,-0.354009,-0.071290,-33.496605,-107.667656,-0.149538
1649274990.951263,1649274990.969952,121.000000,0.000000,4212.436035,4179.358887,4222.051270,4200.897461,4176.410156,4200.384766,4201.410156,4200.769043,4200.384766,4188.205078,4229.743652,4231.666504,4217.948730,4247.307617,3510.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649274990.959066,1649274990.977755,122.000000,0.000000,4227.051270,4189.230957,4236.666504,4209.743652,4170.000000,4206.282227,4198.589844,4216.922852,4215.000000,4210.512695,4233.205078,4234.358887,4216.025879,4247.563965,3615.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649274990.966869,1649274990.985658,123.000000,0.000000,4228.846191,4205.512695,4235.769043,4213.717773,4200.384766,4223.205078,4207.051270,4228.333496,4228.077148,4223.333496,4222.436035,4238.205078,4230.641113,4245.384766,3622.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649274990.974672,1649274990.993461,124.000000,0.000000,4215.512695,4212.307617,4224.358887,4213.717773,4200.769043,4221.025879,4207.563965,4216.666504,4219.358887,4212.051270,4211.410156,4231.922852,4233.717773,4235.128418,3601.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,31.000000,0.000000,0.249931,0.551147,-0.488892,0.628296,0.951186,-0.340337,-0.075685,-32.748913,-107.966736,-0.149538
1649274990.982475,1649274991.001364,125.000000,0.000000,4217.051270,4203.974121,4226.410156,4215.769043,4168.333496,4215.897461,4209.743652,4201.282227,4200.384766,4197.692383,4215.641113,4227.436035,4218.077148,4226.282227,3510.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
