title:Eleccion2, start timestamp:1649282383.758155, stop timestamp:1649282401.926510, headset type:EPOCPLUS, headset serial:4A2C0467, headset firmware:633, channels:67, sampling rate:eeg_128;mot_32, samples:2324      , version:2.1, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1649282383.758155,1649282383.783527,106.000000,0.000000,4240.128418,4291.538574,4248.333496,4279.358887,4244.615234,4247.051270,4346.538574,4248.846191,4246.025879,4240.128418,4225.769043,4241.410156,4205.641113,4225.384766,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.765976,1649282383.791253,107.000000,0.000000,4242.692383,4282.436035,4248.589844,4277.179688,4248.717773,4246.538574,4339.743652,4252.307617,4251.666504,4248.205078,4226.282227,4241.538574,4192.436035,4227.948730,3298.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.773797,1649282383.799179,108.000000,0.000000,4243.333496,4276.282227,4253.205078,4274.871582,4253.846191,4248.846191,4345.128418,4267.692383,4265.897461,4247.436035,4235.128418,4247.436035,4201.922852,4234.358887,3555.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,27.000000,0.000000,0.408440,0.507690,-0.478638,0.588501,0.992691,-0.142580,0.026368,-30.954453,-99.143967,1.046769
1649282383.781618,1649282383.807004,109.000000,0.000000,4235.641113,4270.128418,4248.461426,4267.179688,4261.538574,4248.846191,4348.846191,4265.256348,4255.512695,4249.871582,4239.743652,4248.205078,4219.871582,4234.102539,3459.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.789439,1649282383.814830,110.000000,0.000000,4228.846191,4263.589844,4241.025879,4257.692383,4260.641113,4245.641113,4340.641113,4258.846191,4242.051270,4260.897461,4240.256348,4244.743652,4217.563965,4232.436035,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.797260,1649282383.822556,111.000000,0.000000,4239.102539,4282.692383,4250.000000,4271.025879,4257.948730,4247.307617,4342.436035,4271.410156,4259.102539,4272.179688,4248.717773,4254.743652,4223.974121,4241.794922,3298.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.805081,1649282383.830481,112.000000,0.000000,4255.384766,4310.000000,4261.922852,4293.333496,4244.102539,4251.153809,4347.307617,4260.000000,4260.384766,4263.461426,4254.871582,4267.436035,4234.743652,4254.358887,3555.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,28.000000,0.000000,0.407998,0.508240,-0.477905,0.588928,1.005386,-0.135744,0.022461,-30.356298,-98.545815,0.149538
1649282383.812902,1649282383.838307,113.000000,0.000000,4263.205078,4308.974121,4271.410156,4297.051270,4232.820313,4249.743652,4335.512695,4229.102539,4235.897461,4234.102539,4252.179688,4261.666504,4215.256348,4262.179688,3459.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.820723,1649282383.846132,114.000000,0.000000,4267.948730,4303.333496,4278.205078,4298.333496,4252.051270,4246.538574,4322.692383,4228.077148,4235.641113,4226.282227,4246.922852,4252.436035,4206.282227,4267.436035,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.828544,1649282383.853858,115.000000,0.000000,4266.538574,4315.512695,4272.820313,4305.897461,4276.025879,4245.769043,4318.333496,4235.128418,4242.436035,4250.128418,4234.871582,4247.948730,4226.922852,4261.410156,3298.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.836365,1649282383.861784,116.000000,0.000000,4261.922852,4314.871582,4267.820313,4301.025879,4272.692383,4247.307617,4322.051270,4225.256348,4227.820313,4262.692383,4224.615234,4243.717773,4227.307617,4251.025879,3555.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,29.000000,0.000000,0.407393,0.508850,-0.476868,0.589661,1.003433,-0.134768,0.027344,-29.907682,-100.041199,1.644923
1649282383.844186,1649282383.869609,117.000000,0.000000,4269.487305,4303.077148,4277.692383,4291.666504,4263.717773,4248.974121,4334.615234,4234.615234,4226.922852,4235.512695,4236.153809,4252.692383,4210.000000,4261.794922,3459.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.852007,1649282383.877435,118.000000,0.000000,4278.077148,4312.563965,4285.641113,4300.641113,4266.666504,4247.692383,4336.025879,4250.384766,4238.717773,4209.615234,4253.717773,4268.846191,4212.436035,4278.974121,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.859828,1649282383.885160,119.000000,0.000000,4271.025879,4326.153809,4279.230957,4313.205078,4259.358887,4245.897461,4322.948730,4235.128418,4231.666504,4230.256348,4248.589844,4264.743652,4228.077148,4268.717773,3298.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.867649,1649282383.893086,120.000000,0.000000,4250.769043,4299.102539,4263.717773,4292.948730,4258.077148,4245.256348,4319.871582,4224.358887,4229.102539,4256.666504,4231.025879,4247.051270,4228.461426,4247.307617,3555.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,30.000000,0.000000,0.406467,0.509644,-0.475525,0.590698,0.987808,-0.160647,0.031250,-29.758144,-99.742119,1.345846
1649282383.875471,1649282383.900912,121.000000,0.000000,4234.487305,4262.307617,4245.256348,4259.743652,4271.153809,4245.897461,4331.666504,4239.102539,4241.410156,4237.692383,4230.384766,4242.307617,4206.153809,4241.538574,3459.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.883292,1649282383.908737,122.000000,0.000000,4236.794922,4280.256348,4244.871582,4266.538574,4258.717773,4247.820313,4341.922852,4251.538574,4252.436035,4229.743652,4239.358887,4248.077148,4195.641113,4245.128418,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.891113,1649282383.916463,123.000000,0.000000,4249.102539,4315.256348,4261.025879,4297.692383,4244.230957,4247.692383,4343.717773,4246.410156,4255.128418,4258.461426,4237.436035,4248.974121,4213.077148,4247.307617,3298.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.898934,1649282383.924388,124.000000,0.000000,4250.769043,4301.794922,4264.743652,4296.794922,4260.000000,4245.769043,4341.025879,4237.820313,4238.205078,4256.538574,4232.436035,4246.922852,4219.102539,4247.820313,3555.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,31.000000,0.000000,0.405517,0.510376,-0.473877,0.592041,1.006363,-0.155276,0.032715,-30.206760,-99.143967,2.542153
1649282383.906755,1649282383.932314,125.000000,0.000000,4247.307617,4292.179688,4259.615234,4287.820313,4272.948730,4246.153809,4339.487305,4231.922852,4219.743652,4243.461426,4231.538574,4248.717773,4214.871582,4247.563965,3459.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.914576,1649282383.940140,126.000000,0.000000,4255.641113,4312.051270,4263.333496,4298.589844,4262.820313,4247.051270,4336.025879,4226.538574,4223.846191,4252.692383,4232.692383,4250.000000,4222.307617,4248.589844,3629.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.922397,1649282383.947965,127.000000,0.000000,4261.025879,4294.871582,4265.128418,4290.000000,4264.487305,4246.153809,4332.563965,4228.717773,4231.922852,4236.794922,4231.666504,4245.384766,4211.025879,4255.384766,52.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.930218,1649282383.955691,0.000000,0.000000,4261.025879,4275.000000,4266.153809,4278.846191,4267.948730,4247.436035,4344.871582,4245.128418,4239.871582,4222.948730,4232.179688,4251.538574,4202.563965,4261.922852,3574.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,0.000000,0.000000,0.404560,0.511230,-0.472168,0.593323,1.017594,-0.141604,0.043458,-30.356298,-98.097198,1.196307
1649282383.938039,1649282383.963616,1.000000,0.000000,4264.487305,4305.384766,4273.846191,4294.230957,4251.538574,4249.871582,4352.436035,4250.128418,4247.307617,4244.487305,4236.666504,4262.179688,4226.666504,4261.153809,3544.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.945860,1649282383.971442,2.000000,0.000000,4260.128418,4313.333496,4271.538574,4295.128418,4250.641113,4248.205078,4331.153809,4234.871582,4235.000000,4243.717773,4239.358887,4255.000000,4241.538574,4258.974121,3582.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.953681,1649282383.979268,3.000000,0.000000,4246.410156,4276.538574,4257.307617,4274.615234,4261.153809,4245.000000,4312.948730,4235.128418,4227.948730,4229.487305,4237.692383,4246.025879,4232.436035,4257.820313,3573.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282383.961502,1649282383.986993,4.000000,0.000000,4246.282227,4271.922852,4258.589844,4272.820313,4261.666504,4245.512695,4321.153809,4253.461426,4250.897461,4252.563965,4245.512695,4260.384766,4232.436035,4260.897461,3615.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,83.333336,,,,,,,,,,,,,,,,,1.000000,0.000000,0.404080,0.511719,-0.471436,0.593811,1.010758,-0.168948,0.034668,-31.851683,-98.844894,0.897231
