title:Eleccion1, start timestamp:1649282178.571814, stop timestamp:1649282252.676100, headset type:EPOCPLUS, headset serial:4A2C0467, headset firmware:633, channels:67, sampling rate:eeg_128;mot_32, samples:9467      , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1649282185.621606,125.000000,0.000000,4261.666504,4232.563965,4259.102539,4242.051270,4260.256348,4246.153809,4269.871582,4264.487305,4266.922852,4282.820313,4242.820313,4248.974121,4309.871582,4228.333496,3509.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.629532,126.000000,0.000000,4238.205078,4218.846191,4238.205078,4223.589844,4260.897461,4250.256348,4273.974121,4264.615234,4247.563965,4290.512695,4217.948730,4227.436035,4308.846191,4200.769043,3622.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.637358,127.000000,0.000000,4245.256348,4241.153809,4243.974121,4243.333496,4249.743652,4248.461426,4270.000000,4265.897461,4266.922852,4285.000000,4226.794922,4231.794922,4290.384766,4202.307617,52.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.645284,0.000000,0.000000,4249.487305,4246.794922,4246.666504,4251.153809,4245.897461,4236.410156,4249.230957,4254.743652,4266.410156,4246.666504,4227.436035,4232.948730,4268.205078,4207.820313,3565.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,0.461741,0.518494,-0.459229,0.554138,0.984878,-0.014160,0.039551,-28.561836,-95.106430,-0.299077
1649282185.653110,1.000000,0.000000,4242.948730,4235.256348,4239.871582,4247.692383,4237.563965,4230.641113,4243.205078,4245.897461,4246.666504,4243.589844,4214.358887,4224.230957,4278.333496,4200.512695,3523.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.661035,2.000000,0.000000,4243.717773,4229.743652,4242.179688,4240.897461,4239.487305,4235.769043,4253.974121,4250.769043,4256.025879,4286.410156,4213.846191,4226.153809,4298.589844,4200.512695,3557.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.668861,3.000000,0.000000,4234.358887,4221.794922,4232.948730,4220.897461,4258.846191,4235.512695,4247.179688,4240.128418,4248.461426,4272.820313,4208.077148,4219.487305,4272.692383,4196.666504,3553.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.676787,4.000000,0.000000,4224.743652,4216.153809,4222.820313,4216.794922,4257.948730,4228.846191,4238.974121,4226.282227,4223.205078,4226.025879,4201.410156,4209.230957,4232.563965,4190.769043,3583.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,1.000000,0.000000,0.461165,0.518311,-0.459351,0.554688,1.010758,-0.036133,0.034668,-27.814146,-92.863358,0.598154
1649282185.684613,5.000000,0.000000,4242.436035,4233.589844,4240.384766,4240.256348,4249.102539,4236.153809,4251.922852,4243.077148,4241.922852,4255.512695,4222.692383,4226.922852,4261.794922,4204.743652,1754.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.692539,6.000000,0.000000,4262.436035,4248.333496,4259.615234,4256.282227,4245.128418,4246.794922,4256.794922,4258.974121,4265.641113,4302.563965,4236.410156,4243.846191,4306.153809,4216.538574,3631.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.700364,7.000000,0.000000,4250.000000,4230.641113,4247.820313,4243.974121,4240.384766,4240.512695,4243.846191,4248.717773,4256.794922,4282.692383,4209.102539,4225.384766,4283.717773,4200.256348,3564.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,58.333332,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,3.000000,4.000000,,,,,,,,,,,,
1649282185.708290,8.000000,0.000000,4228.589844,4217.051270,4230.128418,4226.666504,4254.871582,4233.846191,4237.307617,4239.743652,4239.871582,4255.128418,4188.846191,4206.538574,4248.717773,4182.307617,3529.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,2.000000,0.000000,0.460491,0.518005,-0.459412,0.555481,1.012711,-0.025879,0.031250,-27.066454,-94.657814,0.299077
1649282185.716116,9.000000,0.000000,4237.307617,4237.692383,4237.563965,4232.563965,4272.307617,4244.358887,4245.256348,4247.436035,4231.922852,4259.102539,4202.820313,4218.205078,4262.179688,4193.589844,3607.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.724042,10.000000,0.000000,4257.436035,4249.871582,4252.948730,4250.256348,4241.153809,4245.000000,4246.153809,4247.948730,4228.077148,4261.922852,4216.666504,4233.589844,4278.846191,4209.743652,3613.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.731868,11.000000,0.000000,4256.153809,4239.615234,4253.846191,4251.794922,4233.077148,4233.461426,4241.410156,4236.282227,4229.487305,4254.871582,4212.820313,4233.077148,4269.102539,4208.717773,3277.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.739793,12.000000,0.000000,4247.307617,4246.025879,4248.846191,4247.307617,4273.077148,4238.461426,4245.384766,4236.538574,4240.000000,4250.000000,4213.333496,4230.897461,4270.256348,4204.615234,3540.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,3.000000,0.000000,0.460173,0.518066,-0.458923,0.556091,1.005875,-0.019043,0.049317,-28.412298,-95.255974,0.448615
1649282185.747619,13.000000,0.000000,4246.538574,4254.487305,4246.794922,4250.256348,4268.077148,4242.820313,4240.769043,4238.461426,4250.769043,4247.692383,4216.025879,4231.922852,4268.717773,4205.641113,3502.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.755544,14.000000,0.000000,4241.538574,4234.230957,4242.820313,4246.025879,4256.794922,4233.205078,4228.846191,4233.333496,4246.794922,4265.256348,4205.512695,4229.102539,4261.794922,4199.743652,3613.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.763370,15.000000,0.000000,4245.512695,4226.282227,4250.256348,4244.102539,4256.025879,4236.410156,4233.846191,4241.282227,4241.794922,4283.717773,4207.692383,4229.487305,4270.641113,4201.025879,3277.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.771295,16.000000,0.000000,4261.794922,4244.743652,4261.922852,4250.000000,4234.871582,4243.974121,4235.000000,4251.282227,4247.436035,4271.282227,4220.641113,4234.871582,4268.461426,4212.179688,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,4.000000,0.000000,0.460110,0.518250,-0.458557,0.556274,0.998062,-0.024903,0.048341,-29.608606,-94.807358,0.897231
1649282185.779221,17.000000,0.000000,4252.948730,4250.769043,4251.538574,4248.589844,4241.025879,4237.563965,4217.948730,4236.794922,4239.230957,4259.102539,4209.487305,4231.410156,4263.846191,4205.384766,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.787047,18.000000,0.000000,4236.666504,4233.717773,4240.769043,4237.692383,4266.282227,4233.589844,4219.487305,4226.410156,4225.000000,4276.025879,4196.794922,4225.897461,4282.436035,4196.153809,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.794873,19.000000,0.000000,4240.769043,4224.487305,4245.897461,4228.461426,4254.487305,4238.205078,4230.769043,4235.769043,4230.512695,4275.897461,4202.820313,4225.512695,4291.922852,4197.948730,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.802599,20.000000,0.000000,4242.436035,4240.897461,4246.410156,4238.077148,4245.000000,4234.743652,4220.897461,4230.128418,4238.461426,4240.128418,4198.974121,4218.205078,4268.717773,4193.205078,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,5.000000,0.000000,0.459768,0.518677,-0.457825,0.556763,1.015640,-0.020508,0.048829,-26.169222,-93.611046,-1.046769
1649282185.810524,21.000000,0.000000,4231.794922,4247.948730,4236.025879,4245.769043,4268.077148,4231.794922,4210.000000,4216.025879,4232.692383,4224.615234,4186.153809,4205.769043,4243.717773,4183.077148,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.818350,22.000000,0.000000,4227.692383,4226.282227,4230.000000,4232.436035,4265.256348,4240.897461,4215.384766,4213.205078,4217.820313,4230.256348,4180.000000,4203.333496,4231.538574,4181.025879,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.826176,23.000000,0.000000,4241.666504,4234.230957,4241.025879,4237.051270,4246.666504,4242.563965,4224.358887,4225.512695,4213.846191,4226.282227,4186.666504,4217.692383,4235.128418,4190.128418,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.833902,24.000000,0.000000,4255.769043,4271.666504,4259.358887,4267.051270,4250.128418,4231.666504,4230.512695,4241.922852,4224.487305,4238.461426,4197.436035,4231.922852,4244.230957,4199.230957,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,6.000000,0.000000,0.459370,0.519043,-0.457214,0.557251,1.028824,-0.031739,0.048341,-27.664606,-95.255974,0.149538
1649282185.841827,25.000000,0.000000,4257.051270,4265.128418,4263.589844,4267.692383,4264.102539,4232.436035,4234.615234,4240.512695,4228.461426,4262.692383,4198.461426,4236.922852,4242.051270,4205.769043,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.849653,26.000000,0.000000,4251.922852,4234.743652,4254.871582,4243.589844,4262.051270,4243.974121,4226.153809,4220.769043,4214.358887,4254.743652,4190.641113,4232.307617,4244.615234,4206.410156,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.857479,27.000000,0.000000,4242.051270,4252.692383,4241.025879,4247.436035,4254.615234,4247.179688,4214.871582,4206.922852,4212.820313,4234.743652,4180.641113,4217.563965,4244.615234,4195.256348,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.865205,28.000000,0.000000,4240.128418,4285.769043,4240.256348,4269.102539,4269.871582,4245.641113,4219.871582,4229.230957,4235.641113,4264.358887,4186.538574,4217.436035,4251.410156,4189.743652,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,7.000000,0.000000,0.458742,0.519104,-0.457031,0.557861,1.015640,-0.033692,0.058595,-27.814146,-93.611046,1.046769
1649282185.873131,29.000000,0.000000,4255.128418,4269.487305,4258.077148,4269.358887,4275.384766,4246.025879,4232.692383,4262.179688,4251.153809,4288.846191,4212.820313,4241.025879,4277.051270,4212.820313,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.881056,30.000000,0.000000,4268.077148,4245.897461,4268.717773,4259.102539,4251.794922,4243.974121,4236.282227,4257.948730,4253.846191,4251.922852,4230.384766,4254.230957,4285.000000,4235.128418,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.888882,31.000000,0.000000,4261.410156,4259.871582,4261.666504,4261.410156,4241.922852,4244.230957,4226.538574,4230.256348,4246.153809,4238.974121,4212.948730,4239.743652,4277.948730,4224.230957,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.896708,32.000000,0.000000,4256.794922,4272.820313,4258.205078,4263.717773,4259.615234,4244.230957,4224.615234,4223.717773,4234.871582,4268.846191,4198.333496,4230.384766,4281.282227,4212.820313,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,8.000000,0.000000,0.458102,0.519287,-0.457092,0.558167,1.012711,-0.039063,0.051270,-28.262760,-94.657814,0.000000
1649282185.904634,33.000000,0.000000,4267.179688,4261.922852,4268.717773,4263.461426,4255.512695,4237.948730,4239.102539,4239.615234,4239.487305,4270.641113,4218.333496,4244.102539,4274.358887,4221.025879,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.912559,34.000000,0.000000,4263.846191,4260.384766,4265.897461,4270.384766,4228.333496,4233.205078,4243.077148,4243.974121,4248.846191,4251.666504,4223.461426,4245.384766,4257.051270,4214.743652,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.920385,35.000000,0.000000,4249.487305,4277.563965,4252.051270,4271.153809,4234.743652,4240.897461,4237.692383,4240.769043,4250.128418,4261.794922,4199.871582,4231.282227,4267.436035,4197.820313,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.928311,36.000000,0.000000,4245.256348,4263.077148,4246.794922,4254.230957,4256.922852,4245.769043,4244.358887,4248.846191,4249.102539,4276.794922,4194.358887,4229.358887,4280.128418,4200.128418,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,9.000000,0.000000,0.457410,0.519348,-0.457642,0.558228,1.018570,-0.009766,0.040528,-28.711376,-94.508278,-0.448615
1649282185.936137,37.000000,0.000000,4235.128418,4219.230957,4236.410156,4232.820313,4246.153809,4237.692383,4243.333496,4249.487305,4231.922852,4232.051270,4202.307617,4225.000000,4249.230957,4197.563965,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.944063,38.000000,0.000000,4218.846191,4212.563965,4222.820313,4223.461426,4248.846191,4236.794922,4234.102539,4240.897461,4215.128418,4177.948730,4184.743652,4206.410156,4212.051270,4180.000000,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.951888,39.000000,0.000000,4232.948730,4245.128418,4236.025879,4240.769043,4273.077148,4246.410156,4250.641113,4251.922852,4242.948730,4218.461426,4177.948730,4215.384766,4226.794922,4188.333496,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.959814,40.000000,0.000000,4253.974121,4258.717773,4256.153809,4264.743652,4244.743652,4249.615234,4262.179688,4262.692383,4267.563965,4293.205078,4195.000000,4235.384766,4267.820313,4203.974121,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,10.000000,0.000000,0.456409,0.519409,-0.458496,0.558289,0.985855,-0.024414,0.053712,-27.963684,-95.255974,-0.897231
1649282185.967640,41.000000,0.000000,4237.307617,4240.641113,4239.871582,4249.871582,4213.974121,4245.512695,4239.230957,4243.077148,4242.179688,4266.410156,4188.333496,4216.794922,4261.922852,4186.794922,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.975566,42.000000,0.000000,4220.641113,4232.436035,4222.051270,4223.589844,4253.589844,4239.743652,4225.000000,4224.230957,4222.436035,4203.846191,4178.589844,4204.230957,4218.589844,4173.461426,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.983392,43.000000,0.000000,4232.563965,4229.230957,4233.717773,4227.948730,4268.589844,4233.205078,4228.333496,4230.128418,4228.846191,4215.769043,4185.897461,4217.948730,4210.769043,4186.153809,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282185.991317,44.000000,0.000000,4243.333496,4218.589844,4246.282227,4240.256348,4211.794922,4233.077148,4227.820313,4237.692383,4230.897461,4248.589844,4183.077148,4219.871582,4238.461426,4194.230957,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,11.000000,0.000000,0.455768,0.519714,-0.458862,0.558228,0.999039,-0.017578,0.028321,-27.963684,-94.508278,0.149538
1649282185.999143,45.000000,0.000000,4248.333496,4236.282227,4251.025879,4248.205078,4207.179688,4235.256348,4227.179688,4237.051270,4228.846191,4244.358887,4184.743652,4222.820313,4257.051270,4196.538574,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282186.007069,46.000000,0.000000,4257.307617,4270.769043,4257.307617,4261.025879,4266.025879,4234.743652,4229.230957,4235.128418,4232.820313,4223.333496,4207.307617,4239.102539,4255.769043,4205.769043,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282186.014895,47.000000,0.000000,4269.230957,4274.102539,4270.000000,4273.205078,4256.794922,4240.769043,4232.563965,4243.846191,4242.051270,4231.410156,4218.974121,4251.410156,4245.512695,4220.384766,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282186.022821,48.000000,0.000000,4272.051270,4251.410156,4275.384766,4267.436035,4224.743652,4245.641113,4229.230957,4251.922852,4244.871582,4265.256348,4206.922852,4248.846191,4243.461426,4221.794922,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,12.000000,0.000000,0.455033,0.519653,-0.459290,0.558533,1.005875,-0.038575,0.038087,-28.561836,-93.910126,0.000000
1649282186.030646,49.000000,0.000000,4254.358887,4243.717773,4258.205078,4249.487305,4268.974121,4244.871582,4214.871582,4239.615234,4230.000000,4264.615234,4196.025879,4230.512695,4255.897461,4202.948730,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282186.038572,50.000000,0.000000,4242.563965,4253.974121,4244.871582,4247.563965,4284.487305,4243.717773,4217.948730,4234.743652,4226.153809,4246.922852,4202.436035,4219.871582,4259.487305,4198.333496,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649282186.046398,51.000000,0.000000,4255.769043,4264.358887,4256.794922,4264.230957,4228.333496,4242.307617,4244.615234,4251.794922,4244.102539,4244.230957,4215.128418,4236.794922,4255.128418,4216.025879,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
